"Date","Price","Open","High","Low","Vol.","Change %"
"25-05-2023","2,537.45","2,440.00","2,558.80","2,386.65","8.43M","2.50%"
"24-05-2023","2,475.60","2,709.00","2,750.00","2,425.35","23.47M","-6.00%"
"23-05-2023","2,633.70","2,410.90","2,759.45","2,400.00","28.43M","13.22%"
"22-05-2023","2,326.10","2,010.00","2,347.00","1,983.40","26.31M","18.92%"
"19-05-2023","1,956.05","1,888.00","1,983.00","1,872.10","7.54M","3.49%"
"18-05-2023","1,890.00","1,910.05","1,924.00","1,877.20","2.44M","-0.50%"
"17-05-2023","1,899.50","1,900.00","1,919.95","1,857.75","3.63M","0.55%"
"16-05-2023","1,889.15","1,927.00","1,935.00","1,881.00","3.06M","-1.40%"
"15-05-2023","1,916.05","1,959.90","1,964.70","1,880.00","4.84M","-2.48%"
"12-05-2023","1,964.70","2,009.00","2,010.00","1,946.55","3.82M","-1.01%"
"11-05-2023","1,984.65","1,925.00","2,013.75","1,910.00","8.84M","4.89%"
"10-05-2023","1,892.15","1,899.00","1,914.90","1,883.95","1.97M","-0.21%"
"09-05-2023","1,896.10","1,900.00","1,930.00","1,889.10","2.70M","0.46%"
"08-05-2023","1,887.50","1,920.30","1,926.90","1,876.00","2.84M","-1.71%"
"05-05-2023","1,920.30","1,954.80","1,955.00","1,903.15","6.14M","0.47%"
"04-05-2023","1,911.25","1,839.05","1,935.00","1,839.05","4.84M","3.93%"
"03-05-2023","1,839.00","1,919.00","1,940.00","1,785.35","5.85M","-4.21%"
"02-05-2023","1,919.85","1,935.00","1,966.00","1,908.00","3.81M","-0.26%"
"28-04-2023","1,924.95","1,868.05","1,944.00","1,857.15","6.16M","3.88%"
"27-04-2023","1,853.05","1,848.00","1,864.95","1,832.55","1.78M","0.28%"
"26-04-2023","1,847.90","1,854.00","1,874.00","1,826.40","2.42M","0.18%"
"25-04-2023","1,844.60","1,806.00","1,913.75","1,801.80","5.36M","2.37%"
"24-04-2023","1,801.95","1,804.00","1,817.40","1,775.80","1.96M","-0.06%"
"21-04-2023","1,803.00","1,846.00","1,853.25","1,796.05","2.09M","-2.17%"
"20-04-2023","1,842.90","1,855.00","1,878.90","1,836.85","2.02M","-0.59%"
"19-04-2023","1,853.85","1,847.00","1,877.70","1,835.00","2.46M","0.16%"
"18-04-2023","1,850.95","1,892.00","1,902.75","1,830.00","2.54M","-1.48%"
"17-04-2023","1,878.75","1,870.75","1,904.90","1,847.00","2.98M","0.43%"
"13-04-2023","1,870.75","1,855.00","1,885.00","1,826.05","3.40M","1.27%"
"12-04-2023","1,847.25","1,814.00","1,858.75","1,797.05","4.81M","2.45%"
"11-04-2023","1,803.15","1,810.00","1,829.00","1,792.85","2.88M","0.33%"
"10-04-2023","1,797.25","1,774.00","1,812.70","1,760.60","4.20M","2.46%"
"06-04-2023","1,754.05","1,705.00","1,793.65","1,688.15","6.01M","3.30%"
"05-04-2023","1,698.00","1,717.45","1,737.95","1,671.55","3.69M","-1.13%"
"03-04-2023","1,717.45","1,750.45","1,754.95","1,695.50","3.45M","-1.89%"
"31-03-2023","1,750.45","1,788.00","1,825.00","1,740.00","4.89M","0.58%"
"29-03-2023","1,740.40","1,602.95","1,756.00","1,591.10","9.33M","8.72%"
"28-03-2023","1,600.85","1,727.95","1,733.00","1,573.00","8.14M","-7.09%"
"27-03-2023","1,723.05","1,740.65","1,757.40","1,682.00","5.05M","-1.01%"
"24-03-2023","1,740.65","1,796.00","1,823.00","1,695.25","6.19M","-2.97%"
"23-03-2023","1,794.00","1,794.00","1,834.00","1,780.00","4.11M","-1.18%"
"22-03-2023","1,815.40","1,834.00","1,850.00","1,806.15","3.25M","-0.49%"
"21-03-2023","1,824.25","1,836.95","1,861.00","1,804.95","4.09M","1.07%"
"20-03-2023","1,804.95","1,837.00","1,849.95","1,777.40","5.17M","-3.82%"
"17-03-2023","1,876.55","1,901.00","1,918.85","1,845.00","5.97M","1.78%"
"16-03-2023","1,843.80","1,861.00","1,875.00","1,795.00","6.51M","0.26%"
"15-03-2023","1,839.00","1,760.90","1,891.45","1,728.10","12.30M","5.80%"
"14-03-2023","1,738.20","1,874.00","1,874.85","1,651.35","12.68M","-7.27%"
"13-03-2023","1,874.40","1,917.00","1,985.00","1,857.40","7.57M","-1.15%"
"10-03-2023","1,896.20","1,870.00","1,940.00","1,820.60","9.42M","-2.92%"
"09-03-2023","1,953.15","2,049.80","2,068.85","1,905.35","12.63M","-4.24%"
"08-03-2023","2,039.65","2,040.00","2,088.00","1,941.00","13.57M","2.86%"
"06-03-2023","1,982.90","1,966.70","2,135.00","1,855.00","27.18M","5.50%"
"03-03-2023","1,879.50","1,688.85","1,905.95","1,685.50","22.89M","16.94%"
"02-03-2023","1,607.25","1,499.90","1,646.00","1,407.90","26.97M","2.75%"
"01-03-2023","1,564.30","1,424.00","1,580.00","1,411.00","20.11M","14.70%"
"28-02-2023","1,363.85","1,145.00","1,398.00","1,103.75","33.95M","14.27%"
"27-02-2023","1,193.50","1,300.00","1,313.80","1,131.05","10.27M","-9.28%"
"24-02-2023","1,315.65","1,410.00","1,427.00","1,261.60","8.74M","-4.85%"
"23-02-2023","1,382.65","1,380.00","1,438.00","1,350.00","8.91M","-1.58%"
"22-02-2023","1,404.85","1,535.00","1,560.00","1,381.20","10.61M","-10.58%"
"21-02-2023","1,571.10","1,626.00","1,644.45","1,561.30","5.57M","-3.11%"
"20-02-2023","1,621.45","1,650.00","1,685.00","1,560.50","6.76M","-5.88%"
"17-02-2023","1,722.70","1,800.00","1,815.85","1,703.20","5.39M","-4.11%"
"16-02-2023","1,796.60","1,820.00","1,874.95","1,790.00","5.58M","0.98%"
"15-02-2023","1,779.10","1,780.00","1,824.40","1,750.00","7.64M","1.68%"
"14-02-2023","1,749.70","1,735.00","1,889.00","1,611.35","14.58M","1.87%"
"13-02-2023","1,717.65","1,850.00","1,921.70","1,662.25","12.21M","-7.00%"
"10-02-2023","1,846.95","1,769.00","1,990.00","1,733.15","11.33M","-4.09%"
"09-02-2023","1,925.70","2,168.00","2,168.00","1,731.40","18.28M","-11.02%"
"08-02-2023","2,164.25","1,869.85","2,222.15","1,840.85","19.17M","20.04%"
"07-02-2023","1,802.95","1,571.00","1,962.70","1,525.60","19.19M","14.64%"
"06-02-2023","1,572.70","1,575.00","1,615.00","1,435.20","19.31M","-0.89%"
"03-02-2023","1,586.80","1,490.00","1,679.90","1,017.45","43.89M","1.38%"
"02-02-2023","1,565.25","2,348.85","2,348.85","1,494.75","34.47M","-26.70%"
"01-02-2023","2,135.35","2,995.00","3,010.75","1,941.20","13.53M","-28.20%"
"31-01-2023","2,973.90","2,980.00","3,073.60","2,906.00","11.57M","2.80%"
"30-01-2023","2,892.85","2,850.00","3,037.55","2,665.00","20.95M","4.76%"
"27-01-2023","2,761.45","3,335.00","3,346.50","2,712.00","14.76M","-18.52%"
"25-01-2023","3,388.95","3,422.00","3,428.00","3,315.00","3.69M","-1.54%"
"24-01-2023","3,442.00","3,447.45","3,508.00","3,430.00","1.52M","0.16%"
"23-01-2023","3,436.35","3,443.05","3,460.00","3,412.55","974.86K","-0.57%"
"20-01-2023","3,456.15","3,450.00","3,477.35","3,440.95","1.51M","-0.21%"
"19-01-2023","3,463.55","3,470.00","3,537.70","3,426.70","3.70M","-3.70%"
"18-01-2023","3,596.70","3,648.00","3,648.00","3,527.10","3.65M","-1.17%"
"17-01-2023","3,639.35","3,620.00","3,649.60","3,560.20","1.67M","0.54%"
"16-01-2023","3,619.80","3,720.00","3,739.95","3,600.00","1.86M","-2.72%"
"13-01-2023","3,721.15","3,651.20","3,736.05","3,642.20","1.36M","2.03%"
"12-01-2023","3,647.20","3,642.50","3,679.00","3,612.00","1.20M","0.31%"
"11-01-2023","3,635.80","3,660.00","3,664.50","3,560.10","2.23M","-0.30%"
"10-01-2023","3,646.90","3,859.00","3,862.05","3,555.00","3.60M","-5.41%"
"09-01-2023","3,855.30","3,843.00","3,880.00","3,811.25","753.98K","0.81%"
"06-01-2023","3,824.25","3,829.00","3,868.25","3,797.05","912.16K","-0.14%"
"05-01-2023","3,829.80","3,827.05","3,842.40","3,756.90","997.01K","0.07%"
"04-01-2023","3,827.05","3,839.00","3,874.95","3,803.60","1.03M","-0.10%"
"03-01-2023","3,830.95","3,841.90","3,852.85","3,791.00","799.91K","-0.27%"
"02-01-2023","3,841.20","3,870.00","3,874.00","3,822.55","923.05K","-0.44%"
"30-12-2022","3,858.35","3,829.70","3,898.00","3,822.05","1.53M","1.25%"
"29-12-2022","3,810.60","3,790.00","3,825.00","3,748.10","1.53M","0.34%"
"28-12-2022","3,797.70","3,756.05","3,825.00","3,745.00","1.38M","0.74%"
"27-12-2022","3,769.65","3,732.45","3,797.90","3,695.05","1.80M","1.42%"
"26-12-2022","3,716.75","3,653.00","3,744.90","3,620.00","2.16M","2.05%"
"23-12-2022","3,642.20","3,822.00","3,848.00","3,616.80","3.04M","-5.85%"
"22-12-2022","3,868.55","3,948.00","3,948.00","3,817.05","2.88M","-0.86%"
"21-12-2022","3,901.95","4,175.00","4,190.00","3,883.25","3.59M","-6.32%"
"20-12-2022","4,165.30","4,095.00","4,172.00","4,066.40","3.78M","2.21%"
"19-12-2022","4,075.30","3,988.00","4,104.00","3,971.45","1.64M","2.37%"
"16-12-2022","3,980.80","4,018.90","4,047.90","3,944.05","1.60M","-1.56%"
"15-12-2022","4,043.75","4,055.80","4,073.05","4,025.00","866.14K","-0.30%"
"14-12-2022","4,055.80","4,076.00","4,092.05","4,040.00","1.11M","-0.11%"
"13-12-2022","4,060.20","4,027.80","4,072.00","4,011.60","1.22M","1.08%"
"12-12-2022","4,016.70","3,997.00","4,031.90","3,968.75","802.50K","0.50%"
"09-12-2022","3,996.80","4,044.00","4,094.00","3,941.50","2.13M","-0.70%"
"08-12-2022","4,025.00","4,010.00","4,045.00","4,003.35","895.08K","0.64%"
"07-12-2022","3,999.30","4,031.00","4,057.90","3,984.55","1.26M","-0.81%"
"06-12-2022","4,031.80","3,920.00","4,057.00","3,909.00","2.96M","2.58%"
"05-12-2022","3,930.40","3,928.90","3,939.00","3,810.05","2.39M","0.20%"
"02-12-2022","3,922.50","3,905.00","3,963.80","3,885.00","1.30M","0.19%"
"01-12-2022","3,915.10","3,937.50","3,944.95","3,902.45","945.84K","-0.07%"
"30-11-2022","3,917.90","3,897.80","3,939.90","3,867.00","1.97M","1.02%"
"29-11-2022","3,878.40","3,885.00","3,915.00","3,864.05","1.51M","-0.20%"
"28-11-2022","3,886.15","3,899.40","3,925.00","3,871.40","1.12M","-0.38%"
"25-11-2022","3,901.10","3,929.00","3,949.90","3,845.30","2.51M","-0.51%"
"24-11-2022","3,921.10","3,910.00","3,935.00","3,821.00","2.80M","0.46%"
"23-11-2022","3,903.30","4,050.00","4,061.85","3,873.00","2.86M","-3.24%"
"22-11-2022","4,034.00","4,001.85","4,056.00","3,988.00","1.71M","0.80%"
"21-11-2022","4,001.85","4,019.95","4,019.95","3,921.95","1.49M","-0.45%"
"18-11-2022","4,019.80","4,028.35","4,043.00","3,984.00","1.44M","0.04%"
"17-11-2022","4,018.15","3,970.00","4,033.00","3,900.00","2.27M","1.56%"
"16-11-2022","3,956.60","4,057.30","4,096.00","3,863.55","3.06M","-2.49%"
"15-11-2022","4,057.80","4,025.05","4,065.00","4,022.00","1.07M","0.88%"
"14-11-2022","4,022.55","3,999.00","4,078.00","3,990.00","1.80M","0.34%"
"11-11-2022","4,008.85","4,040.00","4,048.95","3,975.15","1.48M","0.42%"
"10-11-2022","3,992.25","3,995.00","4,030.00","3,962.15","2.31M","-0.12%"
"09-11-2022","3,997.20","3,977.00","4,048.00","3,943.05","3.73M","0.92%"
"07-11-2022","3,960.60","3,852.45","4,013.70","3,820.00","5.99M","3.32%"
"04-11-2022","3,833.25","3,642.00","3,849.80","3,566.75","6.11M","6.76%"
"03-11-2022","3,590.40","3,550.00","3,614.70","3,542.45","1.28M","0.27%"
"02-11-2022","3,580.70","3,580.00","3,625.15","3,526.00","2.53M","0.14%"
"01-11-2022","3,575.70","3,361.90","3,607.45","3,352.00","4.39M","6.82%"
"31-10-2022","3,347.45","3,339.95","3,360.00","3,326.10","575.72K","0.73%"
"28-10-2022","3,323.30","3,322.00","3,387.95","3,297.65","1.32M","-0.05%"
"27-10-2022","3,325.00","3,319.85","3,355.00","3,297.00","1.11M","0.74%"
"25-10-2022","3,300.50","3,321.95","3,345.00","3,294.00","879.42K","-0.28%"
"24-10-2022","3,309.80","3,325.00","3,340.10","3,287.40","248.25K","-0.06%"
"21-10-2022","3,311.90","3,374.90","3,382.00","3,287.00","1.12M","-1.35%"
"20-10-2022","3,357.10","3,260.00","3,365.00","3,245.00","2.21M","2.44%"
"19-10-2022","3,277.25","3,300.00","3,310.00","3,259.65","1.40M","-0.21%"
"18-10-2022","3,284.30","3,249.00","3,298.00","3,226.10","1.64M","2.23%"
"17-10-2022","3,212.60","3,211.00","3,235.00","3,136.10","1.99M","0.10%"
"14-10-2022","3,209.50","3,272.00","3,305.00","3,194.85","1.34M","-0.75%"
"13-10-2022","3,233.65","3,218.00","3,262.80","3,189.00","1.84M","0.31%"
"12-10-2022","3,223.65","3,297.00","3,297.00","3,145.00","2.97M","-1.54%"
"11-10-2022","3,273.95","3,257.55","3,338.00","3,249.00","2.54M","0.85%"
"10-10-2022","3,246.25","3,234.00","3,278.75","3,214.35","1.59M","-0.96%"
"07-10-2022","3,277.60","3,280.00","3,310.95","3,228.15","1.93M","-0.23%"
"06-10-2022","3,285.00","3,270.00","3,318.80","3,208.05","2.85M","1.46%"
"04-10-2022","3,237.70","3,230.00","3,291.20","3,125.00","5.64M","2.55%"
"03-10-2022","3,157.30","3,440.00","3,460.05","3,110.20","7.58M","-8.64%"
"30-09-2022","3,455.75","3,447.95","3,523.80","3,371.10","4.31M","-0.43%"
"29-09-2022","3,470.70","3,583.50","3,664.75","3,443.60","15.06M","-2.20%"
"28-09-2022","3,548.75","3,528.00","3,596.95","3,503.00","2.26M","-0.29%"
"27-09-2022","3,559.10","3,596.00","3,629.55","3,485.85","3.55M","-0.76%"
"26-09-2022","3,586.20","3,646.30","3,658.00","3,532.00","3.12M","-2.40%"
"23-09-2022","3,674.30","3,732.00","3,737.90","3,655.00","3.00M","-1.13%"
"22-09-2022","3,716.30","3,639.00","3,735.95","3,608.05","3.49M","2.09%"
"21-09-2022","3,640.10","3,837.65","3,862.80","3,571.25","6.09M","-5.07%"
"20-09-2022","3,834.55","3,819.00","3,885.00","3,812.00","3.34M","1.48%"
"19-09-2022","3,778.65","3,718.95","3,801.95","3,680.75","3.09M","2.06%"
"16-09-2022","3,702.20","3,755.00","3,866.95","3,614.60","5.69M","-1.24%"
"15-09-2022","3,748.70","3,590.00","3,767.95","3,575.00","4.72M","4.94%"
"14-09-2022","3,572.10","3,518.00","3,608.00","3,511.00","2.74M","0.46%"
"13-09-2022","3,555.80","3,478.00","3,568.90","3,421.30","3.48M","2.66%"
"12-09-2022","3,463.80","3,465.00","3,495.50","3,457.90","1.65M","0.37%"
"09-09-2022","3,451.20","3,479.00","3,507.95","3,415.15","1.61M","-0.33%"
"08-09-2022","3,462.80","3,499.00","3,501.50","3,450.00","1.56M","-0.32%"
"07-09-2022","3,473.75","3,435.80","3,487.95","3,406.10","2.19M","1.10%"
"06-09-2022","3,435.80","3,370.00","3,447.60","3,355.00","2.58M","2.67%"
"05-09-2022","3,346.55","3,374.10","3,431.80","3,313.00","3.69M","-0.28%"
"02-09-2022","3,355.80","3,261.00","3,369.40","3,225.00","4.84M","3.79%"
"01-09-2022","3,233.25","3,200.00","3,245.00","3,184.40","1.88M","1.22%"
"30-08-2022","3,194.35","3,165.00","3,263.10","3,161.00","4.39M","1.65%"
"29-08-2022","3,142.60","3,055.00","3,166.45","3,037.85","1.92M","0.10%"
"26-08-2022","3,139.55","3,080.00","3,172.95","3,078.00","2.90M","2.39%"
"25-08-2022","3,066.35","3,167.00","3,177.80","3,055.70","3.12M","-2.18%"
"24-08-2022","3,134.65","3,038.00","3,153.00","2,986.00","3.48M","3.43%"
"23-08-2022","3,030.65","3,032.65","3,074.00","2,927.40","4.17M","-0.69%"
"22-08-2022","3,051.60","3,134.00","3,191.80","3,029.20","3.47M","-2.51%"
"19-08-2022","3,130.20","3,178.00","3,258.90","3,075.25","6.11M","-0.74%"
"18-08-2022","3,153.65","3,005.00","3,186.00","3,004.00","3.50M","4.82%"
"17-08-2022","3,008.65","2,986.00","3,028.55","2,980.00","1.51M","1.10%"
"16-08-2022","2,975.85","2,879.00","2,986.00","2,871.00","1.97M","3.89%"
"12-08-2022","2,864.55","2,840.00","2,871.15","2,834.05","843.03K","1.08%"
"11-08-2022","2,834.05","2,841.00","2,848.40","2,815.10","978.62K","0.24%"
"10-08-2022","2,827.20","2,801.75","2,834.90","2,781.55","1.30M","1.26%"
"08-08-2022","2,791.90","2,700.00","2,807.65","2,695.65","1.58M","3.47%"
"05-08-2022","2,698.40","2,760.00","2,767.65","2,685.00","1.64M","-0.93%"
"04-08-2022","2,723.60","2,725.00","2,743.90","2,684.25","1.22M","0.45%"
"03-08-2022","2,711.40","2,685.00","2,717.00","2,671.20","815.83K","1.03%"
"02-08-2022","2,683.65","2,660.00","2,697.00","2,640.00","1.10M","0.88%"
"01-08-2022","2,660.15","2,575.85","2,669.40","2,569.20","1.27M","3.54%"
"29-07-2022","2,569.20","2,565.00","2,622.00","2,560.00","1.11M","0.74%"
"28-07-2022","2,550.40","2,559.90","2,565.65","2,531.60","759.44K","0.07%"
"27-07-2022","2,548.70","2,560.00","2,572.50","2,528.00","953.59K","-0.43%"
"26-07-2022","2,559.70","2,555.00","2,568.60","2,533.00","865.14K","0.36%"
"25-07-2022","2,550.60","2,505.00","2,562.15","2,500.00","1.22M","2.05%"
"22-07-2022","2,499.40","2,505.50","2,514.05","2,483.10","833.52K","0.16%"
"21-07-2022","2,495.50","2,453.80","2,498.95","2,451.25","1.31M","1.81%"
"20-07-2022","2,451.10","2,462.00","2,472.80","2,444.00","693.60K","-0.01%"
"19-07-2022","2,451.30","2,406.95","2,459.30","2,405.00","843.30K","1.14%"
"18-07-2022","2,423.60","2,424.00","2,441.85","2,406.05","937.20K","0.76%"
"15-07-2022","2,405.25","2,414.50","2,422.95","2,377.00","1.17M","0.93%"
"14-07-2022","2,383.10","2,365.00","2,404.00","2,336.50","933.55K","1.26%"
"13-07-2022","2,353.50","2,373.50","2,384.65","2,333.70","982.19K","-0.51%"
"12-07-2022","2,365.65","2,364.40","2,389.80","2,350.15","1.27M","-0.32%"
"11-07-2022","2,373.25","2,293.05","2,384.60","2,291.05","1.97M","3.50%"
"08-07-2022","2,293.05","2,286.00","2,303.60","2,263.90","898.58K","0.82%"
"07-07-2022","2,274.30","2,280.00","2,294.95","2,256.00","946.13K","0.06%"
"06-07-2022","2,272.85","2,245.00","2,277.00","2,236.50","1.05M","1.18%"
"05-07-2022","2,246.45","2,264.00","2,290.70","2,238.00","1.36M","-0.68%"
"04-07-2022","2,261.85","2,232.20","2,277.00","2,228.35","1.58M","1.33%"
"01-07-2022","2,232.20","2,189.90","2,242.00","2,138.25","2.14M","1.89%"
"30-06-2022","2,190.90","2,220.00","2,248.50","2,180.50","1.57M","-1.32%"
"29-06-2022","2,220.10","2,185.00","2,247.80","2,177.20","1.69M","0.70%"
"28-06-2022","2,204.60","2,170.00","2,210.25","2,160.00","1.28M","1.05%"
"27-06-2022","2,181.60","2,189.00","2,211.00","2,169.35","1.20M","0.93%"
"24-06-2022","2,161.45","2,121.00","2,168.00","2,108.60","1.16M","2.42%"
"23-06-2022","2,110.35","2,105.00","2,128.00","2,080.00","1.03M","1.01%"
"22-06-2022","2,089.20","2,149.95","2,149.95","2,077.10","1.77M","-3.36%"
"21-06-2022","2,161.80","2,100.00","2,177.00","2,091.65","1.33M","3.94%"
"20-06-2022","2,079.85","2,107.30","2,123.30","2,025.00","2.60M","-0.76%"
"17-06-2022","2,095.80","2,062.00","2,137.40","2,060.15","2.28M","0.61%"
"16-06-2022","2,083.00","2,205.00","2,217.30","2,076.05","2.13M","-4.65%"
"15-06-2022","2,184.60","2,218.40","2,219.70","2,174.20","1.31M","-0.54%"
"14-06-2022","2,196.45","2,274.00","2,274.00","2,053.10","6.52M","5.61%"
"13-06-2022","2,079.75","2,172.50","2,172.50","2,066.75","1.76M","-5.60%"
"10-06-2022","2,203.10","2,190.00","2,215.00","2,171.00","1.31M","-0.73%"
"09-06-2022","2,219.20","2,160.30","2,224.00","2,155.00","1.44M","1.93%"
"08-06-2022","2,177.20","2,244.95","2,244.95","2,158.55","1.53M","-2.26%"
"07-06-2022","2,227.55","2,210.00","2,254.70","2,207.05","2.05M","0.11%"
"06-06-2022","2,225.05","2,188.50","2,230.00","2,168.20","1.66M","1.60%"
"03-06-2022","2,190.00","2,235.00","2,242.25","2,176.05","1.65M","-0.88%"
"02-06-2022","2,209.40","2,155.00","2,218.00","2,142.30","1.86M","2.72%"
"01-06-2022","2,150.90","2,169.95","2,189.30","2,126.00","1.45M","-0.77%"
"31-05-2022","2,167.55","2,160.00","2,225.80","2,150.40","2.86M","0.09%"
"30-05-2022","2,165.65","2,120.00","2,175.00","2,102.00","1.38M","4.11%"
"27-05-2022","2,080.15","2,080.00","2,094.30","2,047.70","1.35M","1.65%"
"26-05-2022","2,046.40","2,077.00","2,088.00","1,906.20","4.97M","-1.34%"
"25-05-2022","2,074.15","2,168.00","2,181.45","2,066.20","1.38M","-3.98%"
"24-05-2022","2,160.20","2,161.00","2,178.90","2,142.55","1.01M","-0.48%"
"23-05-2022","2,170.65","2,231.75","2,245.00","2,155.65","1.46M","-2.20%"
"20-05-2022","2,219.55","2,159.00","2,232.40","2,151.00","1.44M","4.96%"
"19-05-2022","2,114.75","2,145.00","2,154.75","2,097.60","986.93K","-3.04%"
"18-05-2022","2,181.10","2,199.70","2,216.90","2,172.00","1.30M","-0.17%"
"17-05-2022","2,184.85","2,133.05","2,192.25","2,119.40","1.06M","3.75%"
"16-05-2022","2,105.90","2,082.65","2,141.95","2,057.65","1.74M","2.52%"
"13-05-2022","2,054.15","2,084.50","2,135.00","2,035.30","1.55M","0.44%"
"12-05-2022","2,045.20","2,103.00","2,113.60","2,011.05","1.55M","-3.50%"
"11-05-2022","2,119.30","2,109.60","2,157.75","2,077.00","1.40M","0.46%"
"10-05-2022","2,109.50","2,190.00","2,220.00","2,097.50","1.47M","-4.01%"
"09-05-2022","2,197.65","2,229.50","2,244.20","2,180.00","1.45M","-2.23%"
"06-05-2022","2,247.70","2,210.00","2,262.00","2,200.00","1.16M","-0.34%"
"05-05-2022","2,255.40","2,270.00","2,303.80","2,236.00","1.64M","0.07%"
"04-05-2022","2,253.80","2,358.70","2,362.90","2,233.05","1.74M","-3.66%"
"02-05-2022","2,339.50","2,325.00","2,362.30","2,311.00","1.01M","0.32%"
"29-04-2022","2,332.00","2,389.00","2,394.15","2,301.50","1.92M","-1.96%"
"28-04-2022","2,378.55","2,359.85","2,389.90","2,336.30","1.68M","1.90%"
"27-04-2022","2,334.10","2,404.95","2,420.95","2,325.00","2.56M","-2.56%"
"26-04-2022","2,395.30","2,297.00","2,413.90","2,295.10","3.20M","4.86%"
"25-04-2022","2,284.20","2,259.95","2,295.00","2,242.60","1.68M","0.48%"
"22-04-2022","2,273.30","2,297.00","2,306.00","2,265.00","1.79M","-0.57%"
"21-04-2022","2,286.35","2,216.00","2,293.55","2,203.90","2.24M","4.69%"
"20-04-2022","2,183.95","2,178.00","2,207.95","2,161.90","1.12M","0.72%"
"19-04-2022","2,168.30","2,245.00","2,255.00","2,140.10","1.64M","-2.93%"
"18-04-2022","2,233.85","2,179.80","2,240.00","2,156.75","1.75M","1.56%"
"13-04-2022","2,199.45","2,210.00","2,217.15","2,173.45","992.51K","0.11%"
"12-04-2022","2,196.95","2,188.00","2,219.00","2,155.00","2.63M","0.77%"
"11-04-2022","2,180.20","2,181.85","2,200.00","2,158.50","1.62M","0.43%"
"08-04-2022","2,170.95","2,115.00","2,176.00","2,105.25","1.92M","3.43%"
"07-04-2022","2,099.05","2,165.95","2,214.95","2,081.25","3.50M","-2.82%"
"06-04-2022","2,160.00","2,153.75","2,182.85","2,124.20","2.26M","0.94%"
"05-04-2022","2,139.85","2,078.00","2,189.80","2,067.60","4.97M","3.58%"
"04-04-2022","2,065.85","2,050.00","2,075.50","2,032.00","1.33M","1.09%"
"01-04-2022","2,043.65","2,018.00","2,049.00","2,013.05","1.27M","1.43%"
"31-03-2022","2,014.75","2,005.00","2,042.00","1,991.00","2.79M","0.98%"
"30-03-2022","1,995.25","1,927.70","2,015.00","1,917.30","3.22M","4.07%"
"29-03-2022","1,917.25","1,919.25","1,930.90","1,885.50","1.72M","0.40%"
"28-03-2022","1,909.70","1,876.90","1,924.40","1,851.05","1.90M","2.29%"
"25-03-2022","1,867.00","1,835.55","1,878.00","1,822.00","1.37M","1.87%"
"24-03-2022","1,832.80","1,815.00","1,839.55","1,800.15","1.03M","1.20%"
"23-03-2022","1,811.00","1,848.05","1,848.05","1,800.85","1.55M","-1.12%"
"22-03-2022","1,831.55","1,802.95","1,837.00","1,790.00","964.07K","1.59%"
"21-03-2022","1,802.95","1,836.05","1,841.90","1,796.15","1.08M","-0.92%"
"17-03-2022","1,819.65","1,775.60","1,823.60","1,760.00","2.39M","3.51%"
"16-03-2022","1,758.00","1,724.00","1,764.00","1,718.65","1.27M","3.33%"
"15-03-2022","1,701.40","1,740.00","1,754.20","1,686.65","1.09M","-2.00%"
"14-03-2022","1,736.10","1,732.00","1,752.45","1,722.45","659.19K","0.12%"
"11-03-2022","1,734.10","1,750.00","1,757.00","1,721.20","1.35M","-0.50%"
"10-03-2022","1,742.85","1,682.00","1,749.60","1,678.25","2.29M","5.21%"
"09-03-2022","1,656.55","1,609.60","1,669.95","1,608.00","1.50M","3.43%"
"08-03-2022","1,601.60","1,574.90","1,607.40","1,553.40","1.40M","2.40%"
"07-03-2022","1,564.05","1,590.00","1,592.00","1,539.30","1.51M","-3.15%"
"04-03-2022","1,615.00","1,621.80","1,655.50","1,601.20","1.43M","-1.75%"
"03-03-2022","1,643.80","1,670.00","1,678.20","1,634.95","1.33M","0.12%"
"02-03-2022","1,641.80","1,638.00","1,664.25","1,615.50","1.25M","-0.16%"
"28-02-2022","1,644.45","1,603.75","1,651.10","1,592.25","1.87M","1.59%"
"25-02-2022","1,618.70","1,594.00","1,638.10","1,578.80","1.74M","4.84%"
"24-02-2022","1,543.95","1,626.00","1,648.60","1,528.80","2.80M","-8.57%"
"23-02-2022","1,688.70","1,682.00","1,717.50","1,670.00","1.29M","1.26%"
"22-02-2022","1,667.70","1,636.10","1,678.90","1,630.00","1.72M","-1.04%"
"21-02-2022","1,685.20","1,738.80","1,738.80","1,671.30","1.45M","-2.94%"
"18-02-2022","1,736.30","1,739.00","1,754.60","1,725.00","945.10K","0.31%"
"17-02-2022","1,730.95","1,750.00","1,762.00","1,724.00","1.08M","-0.41%"
"16-02-2022","1,738.10","1,744.25","1,776.00","1,730.00","1.66M","-0.35%"
"15-02-2022","1,744.25","1,636.00","1,751.40","1,627.85","2.26M","4.83%"
"14-02-2022","1,663.95","1,736.30","1,737.90","1,653.00","1.92M","-5.69%"
"11-02-2022","1,764.30","1,764.00","1,774.90","1,743.35","1.20M","-1.22%"
"10-02-2022","1,786.10","1,799.00","1,809.00","1,766.00","1.75M","0.17%"
"09-02-2022","1,783.15","1,724.60","1,791.90","1,718.10","1.67M","3.91%"
"08-02-2022","1,716.00","1,739.40","1,747.00","1,677.05","1.48M","-0.91%"
"07-02-2022","1,731.80","1,765.00","1,765.50","1,722.10","854.87K","-1.45%"
