"Date","Price","Open","High","Low","Vol.","Change %"
"20-08-2024","816.82","811.71","820.96","811.71","31.13M","0.38%"
"19-08-2024","813.75","816.79","816.79","809.83","19.50M","-0.03%"
"16-08-2024","814.02","812.23","815.05","803.50","27.85M","1.51%"
"14-08-2024","801.90","801.26","804.85","799.61","32.33M","0.29%"
"13-08-2024","799.61","811.98","814.17","798.59","54.06M","-3.43%"
"12-08-2024","827.99","823.95","835.90","821.63","39.32M","0.60%"
"09-08-2024","823.05","823.95","829.21","820.86","26.64M","0.46%"
"08-08-2024","819.31","809.98","824.60","807.62","33.98M","1.18%"
"07-08-2024","809.74","806.49","812.98","799.11","42.35M","1.39%"
"06-08-2024","798.61","812.98","814.45","794.67","45.12M","-0.90%"
"05-08-2024","805.87","818.01","820.96","798.51","41.33M","-2.62%"
"02-08-2024","827.52","813.48","833.18","813.48","44.12M","1.24%"
"01-08-2024","817.37","809.44","822.98","806.97","26.22M","1.43%"
"31-07-2024","805.87","805.00","811.93","802.60","37.82M","0.01%"
"30-07-2024","805.77","799.01","815.35","797.52","54.60M","0.65%"
"29-07-2024","800.53","805.50","813.90","797.17","51.00M","-0.81%"
"26-07-2024","807.07","800.51","808.86","796.24","43.81M","0.10%"
"25-07-2024","806.29","794.52","810.48","794.52","25.54M","0.78%"
"24-07-2024","800.03","802.08","808.49","792.05","61.73M","-0.89%"
"23-07-2024","807.19","821.73","821.86","800.51","52.00M","-1.47%"
"22-07-2024","819.24","806.49","823.45","804.32","53.74M","2.19%"
"19-07-2024","801.66","805.99","809.49","799.76","26.00M","-0.46%"
"18-07-2024","805.40","802.00","809.96","797.59","33.72M","-0.31%"
"16-07-2024","807.86","808.36","811.48","806.39","28.95M","-0.14%"
"15-07-2024","809.04","809.74","812.88","805.60","33.38M","-0.04%"
"12-07-2024","809.34","808.99","817.17","803.58","56.05M","0.05%"
"11-07-2024","808.94","809.96","810.91","798.51","44.18M","-0.26%"
"10-07-2024","811.03","812.95","817.96","808.36","45.51M","-0.64%"
"09-07-2024","816.22","810.48","821.31","808.16","48.55M","0.07%"
"08-07-2024","815.65","820.61","825.42","811.56","39.09M","-0.77%"
"05-07-2024","822.00","840.41","840.41","819.06","82.24M","-4.58%"
"04-07-2024","861.43","877.69","877.69","860.28","45.85M","-2.35%"
"03-07-2024","882.13","893.28","894.77","880.14","123.22M","2.20%"
"02-07-2024","863.15","855.37","865.30","849.26","45.92M","1.49%"
"01-07-2024","850.48","837.92","851.53","837.92","21.19M","1.27%"
"28-06-2024","839.81","846.69","851.18","837.42","26.48M","-0.73%"
"27-06-2024","845.97","845.95","854.37","841.21","55.07M","-0.31%"
"26-06-2024","848.64","851.86","853.33","843.45","47.60M","-0.58%"
"25-06-2024","853.55","833.48","856.34","833.48","74.52M","2.33%"
"24-06-2024","834.12","821.46","835.47","820.83","28.54M","0.40%"
"21-06-2024","830.81","834.35","834.35","819.54","51.63M","-0.22%"
"20-06-2024","832.60","832.83","838.64","823.95","41.41M","0.69%"
"19-06-2024","826.87","804.70","832.88","800.01","90.13M","3.11%"
"18-06-2024","801.90","796.47","803.25","792.75","32.42M","0.68%"
"14-06-2024","796.47","790.03","797.52","786.89","25.54M","1.02%"
"13-06-2024","788.41","788.91","790.88","785.05","24.12M","0.42%"
"12-06-2024","785.12","785.55","792.18","781.26","39.28M","0.60%"
"11-06-2024","780.46","776.07","783.55","774.17","29.55M","0.22%"
"10-06-2024","778.71","785.05","788.36","776.87","22.45M","-0.77%"
"07-06-2024","784.72","778.59","790.21","774.10","36.71M","0.88%"
